scenario,partition_id,partition,lambda,safe,first_violation,event_count,peak_prefill,peak_decode,minimum_link_headroom_mb_s,peak_memory_gb
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.0105,False,network,67,1,5,-77.515657,30.46613
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.011,False,network,66,1,5,-77.323996,30.45989
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.0115,False,network,66,1,5,-77.323996,30.45989
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.012,False,network,66,1,5,-77.323996,30.45989
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.0125,False,network,57,1,5,-94.696877,30.45989
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.013,False,network,23,1,5,-111.132748,30.45365
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.0135,False,network,21,1,5,-110.778293,30.43493
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.014,False,network,21,1,5,-110.778293,30.43493
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.0145,False,network,21,1,5,-110.778293,30.43493
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.015,False,network,21,1,5,-110.778293,30.43493
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.0155,False,network,21,1,5,-110.778293,30.43493
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.016,False,network,21,1,5,-110.778293,30.43493
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.0165,False,network,20,1,5,-110.595388,30.43493
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.017,False,network,19,1,5,-110.404525,30.43493
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.0175,False,network,19,1,5,-110.404525,30.43493
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.018,False,network,19,1,5,-110.404525,30.42869
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.0185,False,network,19,1,5,-110.404525,30.42869
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.019,False,network,19,1,5,-110.404525,30.42869
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.0195,False,network,19,1,5,-110.404525,30.42869
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.02,False,network,18,1,5,-110.233447,30.42245
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.0205,False,network,18,1,5,-110.233447,30.42245
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.021,False,network,18,1,5,-110.233447,30.42245
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.0215,False,network,18,1,5,-110.233447,30.42245
single_slow_stage,random_16,7-10-12-13-10-10-8-10,0.022,False,network,17,1,5,-110.050791,30.42245
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.006,True,,204,1,5,223.866264,34.5483
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0065,True,,204,1,5,224.307746,34.97445
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.007,False,network,162,1,5,-56.623147,35.10405
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0075,False,network,160,1,5,-56.283251,35.09685
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.008,False,network,110,1,5,-29.802445,33.71175
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0085,False,network,109,1,5,-29.626125,33.71175
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.009,False,network,97,1,5,-35.491924,33.69015
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0095,False,network,69,1,5,-18.575038,33.51735
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.01,False,network,69,1,5,-18.575038,34.23015
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0105,False,network,68,1,5,-18.422511,34.23015
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.011,False,network,66,1,5,-18.100719,34.22295
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0115,False,network,66,1,5,-18.100719,34.22295
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.012,False,network,66,1,5,-18.100719,34.22295
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0125,False,network,66,1,5,-18.100719,34.22295
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.013,False,network,23,1,5,-47.98239,34.22295
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0135,False,network,22,1,5,-47.820282,34.20855
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.014,False,network,21,1,5,-47.667942,34.19415
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0145,False,network,21,1,5,-47.667942,34.19415
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.015,False,network,21,1,5,-47.667942,34.19415
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0155,False,network,21,1,5,-47.667942,34.19415
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.016,False,network,21,1,5,-47.667942,34.19415
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0165,False,network,21,1,5,-47.667942,34.19415
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.017,False,network,20,1,5,-47.506039,34.19415
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0175,False,network,19,1,5,-47.337612,34.19415
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.018,False,network,19,1,5,-47.337612,34.19415
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0185,False,network,19,1,5,-47.337612,34.18695
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.019,False,network,19,1,5,-47.337612,34.18695
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0195,False,network,19,1,5,-47.337612,34.18695
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.02,False,network,19,1,5,-47.337612,34.18695
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0205,False,network,18,1,5,-47.185458,34.17975
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.021,False,network,18,1,5,-47.185458,34.17975
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.0215,False,network,18,1,5,-47.185458,34.17975
single_slow_stage,random_17,7-15-8-10-10-10-8-12,0.022,False,network,18,1,5,-47.185458,34.17975
graded,uniform,10-10-10-10-10-10-10-10,0.006,True,,204,1,5,194.822486,25.0274
graded,uniform,10-10-10-10-10-10-10-10,0.0065,False,network,163,1,5,-95.259945,25.2347
graded,uniform,10-10-10-10-10-10-10-10,0.007,False,network,162,1,5,-95.096151,25.3979
graded,uniform,10-10-10-10-10-10-10-10,0.0075,False,network,159,1,5,-94.53892,25.3979
graded,uniform,10-10-10-10-10-10-10-10,0.008,False,network,110,1,5,-66.243,24.4745
graded,uniform,10-10-10-10-10-10-10-10,0.0085,False,network,108,1,5,-65.887095,24.4745
graded,uniform,10-10-10-10-10-10-10-10,0.009,False,network,70,1,5,-54.292271,24.3497
graded,uniform,10-10-10-10-10-10-10-10,0.0095,False,network,69,1,5,-54.109587,24.3449
graded,uniform,10-10-10-10-10-10-10-10,0.01,False,network,68,1,5,-53.945793,24.8201
graded,uniform,10-10-10-10-10-10-10-10,0.0105,False,network,68,1,5,-53.945793,24.8201
graded,uniform,10-10-10-10-10-10-10-10,0.011,False,network,66,1,5,-53.599352,24.8153
graded,uniform,10-10-10-10-10-10-10-10,0.0115,False,network,66,1,5,-53.599352,24.8153
graded,uniform,10-10-10-10-10-10-10-10,0.012,False,network,66,1,5,-53.599352,24.8153
graded,uniform,10-10-10-10-10-10-10-10,0.0125,False,network,58,1,5,-70.307152,24.8153
graded,uniform,10-10-10-10-10-10-10-10,0.013,False,network,23,1,5,-85.806616,24.8105
graded,uniform,10-10-10-10-10-10-10-10,0.0135,False,network,21,1,5,-85.468462,24.7961
graded,uniform,10-10-10-10-10-10-10-10,0.014,False,network,21,1,5,-85.468462,24.7961
graded,uniform,10-10-10-10-10-10-10-10,0.0145,False,network,21,1,5,-85.468462,24.7961
graded,uniform,10-10-10-10-10-10-10-10,0.015,False,network,21,1,5,-85.468462,24.7961
graded,uniform,10-10-10-10-10-10-10-10,0.0155,False,network,21,1,5,-85.468462,24.7961
graded,uniform,10-10-10-10-10-10-10-10,0.016,False,network,21,1,5,-85.468462,24.7961
graded,uniform,10-10-10-10-10-10-10-10,0.0165,False,network,20,1,5,-85.294123,24.7961
graded,uniform,10-10-10-10-10-10-10-10,0.017,False,network,20,1,5,-85.294123,24.7961
graded,uniform,10-10-10-10-10-10-10-10,0.0175,False,network,19,1,5,-85.112423,24.7961
graded,uniform,10-10-10-10-10-10-10-10,0.018,False,network,19,1,5,-85.112423,24.7961
graded,uniform,10-10-10-10-10-10-10-10,0.0185,False,network,19,1,5,-85.112423,24.7913
graded,uniform,10-10-10-10-10-10-10-10,0.019,False,network,19,1,5,-85.112423,24.7913
graded,uniform,10-10-10-10-10-10-10-10,0.0195,False,network,19,1,5,-85.112423,24.7913
graded,uniform,10-10-10-10-10-10-10-10,0.02,False,network,18,1,5,-84.949047,24.7865
graded,uniform,10-10-10-10-10-10-10-10,0.0205,False,network,18,1,5,-84.949047,24.7865
graded,uniform,10-10-10-10-10-10-10-10,0.021,False,network,18,1,5,-84.949047,24.7865
graded,uniform,10-10-10-10-10-10-10-10,0.0215,False,network,18,1,5,-84.949047,24.7865
graded,uniform,10-10-10-10-10-10-10-10,0.022,False,network,18,1,5,-84.949047,24.7865
graded,compute_balanced,14-13-12-11-9-8-7-6,0.006,True,,204,1,5,305.286558,32.64508
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0065,True,,204,1,5,305.410455,32.63836
graded,compute_balanced,14-13-12-11-9-8-7-6,0.007,True,,204,1,6,50.12517,33.5401
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0075,True,,204,1,6,50.248172,33.53338
graded,compute_balanced,14-13-12-11-9-8-7-6,0.008,True,,204,1,6,50.518438,33.51994
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0085,True,,204,1,6,50.422994,33.52666
graded,compute_balanced,14-13-12-11-9-8-7-6,0.009,False,network,167,1,6,-223.551326,33.51994
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0095,False,network,117,1,6,-188.251962,32.2339
graded,compute_balanced,14-13-12-11-9-8-7-6,0.01,False,network,116,1,6,-188.104313,32.22046
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0105,False,network,104,1,6,-196.720266,32.34814
graded,compute_balanced,14-13-12-11-9-8-7-6,0.011,False,network,102,1,6,-196.442796,32.34814
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0115,False,network,101,1,6,-196.299939,32.34814
graded,compute_balanced,14-13-12-11-9-8-7-6,0.012,False,network,74,1,6,-190.937024,32.34142
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0125,False,network,74,1,6,-190.937024,32.34142
graded,compute_balanced,14-13-12-11-9-8-7-6,0.013,False,network,73,1,6,-190.790415,32.34142
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0135,False,network,73,1,6,-190.790415,32.34142
graded,compute_balanced,14-13-12-11-9-8-7-6,0.014,False,network,68,1,6,-190.128557,32.46238
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0145,False,network,68,1,6,-190.128557,32.45566
graded,compute_balanced,14-13-12-11-9-8-7-6,0.015,False,network,68,1,6,-190.128557,32.45566
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0155,False,network,68,1,6,-190.128557,32.45566
graded,compute_balanced,14-13-12-11-9-8-7-6,0.016,False,network,60,1,6,-190.737322,32.45566
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0165,False,network,60,1,6,-190.737322,32.45566
graded,compute_balanced,14-13-12-11-9-8-7-6,0.017,False,network,59,1,6,-190.595619,32.45566
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0175,False,network,26,1,6,-200.910887,32.44894
graded,compute_balanced,14-13-12-11-9-8-7-6,0.018,False,network,26,1,6,-200.910887,32.44222
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0185,False,network,26,1,6,-200.910887,32.4355
graded,compute_balanced,14-13-12-11-9-8-7-6,0.019,False,network,25,1,6,-200.78158,32.4355
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0195,False,network,25,1,6,-200.78158,32.4355
graded,compute_balanced,14-13-12-11-9-8-7-6,0.02,False,network,25,1,6,-200.78158,32.4355
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0205,False,network,25,1,6,-200.78158,32.4355
graded,compute_balanced,14-13-12-11-9-8-7-6,0.021,False,network,24,1,6,-200.645289,32.4355
graded,compute_balanced,14-13-12-11-9-8-7-6,0.0215,False,network,23,1,6,-200.508688,32.42878
graded,compute_balanced,14-13-12-11-9-8-7-6,0.022,False,network,23,1,6,-200.508688,32.42878
graded,random_00,8-12-8-9-10-9-13-11,0.006,True,,204,1,5,152.858077,30.73562
graded,random_00,8-12-8-9-10-9-13-11,0.0065,False,network,162,1,5,-150.51567,31.22351
graded,random_00,8-12-8-9-10-9-13-11,0.007,False,network,160,1,5,-150.108196,31.21727
graded,random_00,8-12-8-9-10-9-13-11,0.0075,False,network,158,1,5,-149.701621,31.21103
graded,random_00,8-12-8-9-10-9-13-11,0.008,False,network,110,1,5,-118.613383,30.01685
graded,random_00,8-12-8-9-10-9-13-11,0.0085,False,network,98,1,5,-125.57643,30.00437
graded,random_00,8-12-8-9-10-9-13-11,0.009,False,network,69,1,5,-105.118811,29.84837
graded,random_00,8-12-8-9-10-9-13-11,0.0095,False,network,69,1,5,-105.118811,29.84837
graded,random_00,8-12-8-9-10-9-13-11,0.01,False,network,68,1,5,-104.938205,30.46613
graded,random_00,8-12-8-9-10-9-13-11,0.0105,False,network,66,1,5,-104.554809,30.45989
graded,random_00,8-12-8-9-10-9-13-11,0.011,False,network,66,1,5,-104.554809,30.45989
graded,random_00,8-12-8-9-10-9-13-11,0.0115,False,network,66,1,5,-104.554809,30.45989
graded,random_00,8-12-8-9-10-9-13-11,0.012,False,network,66,1,5,-104.554809,30.45989
graded,random_00,8-12-8-9-10-9-13-11,0.0125,False,network,23,1,5,-140.248521,30.45989
graded,random_00,8-12-8-9-10-9-13-11,0.013,False,network,22,1,5,-140.055263,30.44741
graded,random_00,8-12-8-9-10-9-13-11,0.0135,False,network,21,1,5,-139.874902,30.43493
graded,random_00,8-12-8-9-10-9-13-11,0.014,False,network,21,1,5,-139.874902,30.43493
graded,random_00,8-12-8-9-10-9-13-11,0.0145,False,network,21,1,5,-139.874902,30.43493
graded,random_00,8-12-8-9-10-9-13-11,0.015,False,network,21,1,5,-139.874902,30.43493
graded,random_00,8-12-8-9-10-9-13-11,0.0155,False,network,21,1,5,-139.874902,30.43493
graded,random_00,8-12-8-9-10-9-13-11,0.016,False,network,21,1,5,-139.874902,30.43493
graded,random_00,8-12-8-9-10-9-13-11,0.0165,False,network,20,1,5,-139.681915,30.43493
graded,random_00,8-12-8-9-10-9-13-11,0.017,False,network,19,1,5,-139.480241,30.43493
graded,random_00,8-12-8-9-10-9-13-11,0.0175,False,network,19,1,5,-139.480241,30.43493
graded,random_00,8-12-8-9-10-9-13-11,0.018,False,network,19,1,5,-139.480241,30.42869
graded,random_00,8-12-8-9-10-9-13-11,0.0185,False,network,19,1,5,-139.480241,30.42869
graded,random_00,8-12-8-9-10-9-13-11,0.019,False,network,19,1,5,-139.480241,30.42869
graded,random_00,8-12-8-9-10-9-13-11,0.0195,False,network,18,1,5,-139.300125,30.42245
graded,random_00,8-12-8-9-10-9-13-11,0.02,False,network,18,1,5,-139.300125,30.42245
graded,random_00,8-12-8-9-10-9-13-11,0.0205,False,network,18,1,5,-139.300125,30.42245
graded,random_00,8-12-8-9-10-9-13-11,0.021,False,network,18,1,5,-139.300125,30.42245
graded,random_00,8-12-8-9-10-9-13-11,0.0215,False,network,18,1,5,-139.300125,30.42245
graded,random_00,8-12-8-9-10-9-13-11,0.022,False,network,17,1,5,-139.107409,30.42245
graded,random_01,9-14-9-8-9-10-12-9,0.006,True,,204,1,5,200.120756,32.63836
graded,random_01,9-14-9-8-9-10-12-9,0.0065,False,network,163,1,5,-88.271261,32.9353
graded,random_01,9-14-9-8-9-10-12-9,0.007,False,network,162,1,5,-88.109538,33.15706
graded,random_01,9-14-9-8-9-10-12-9,0.0075,False,network,160,1,5,-87.74765,33.15706
graded,random_01,9-14-9-8-9-10-12-9,0.008,False,network,110,1,5,-59.630618,31.8643
graded,random_01,9-14-9-8-9-10-12-9,0.0085,False,network,108,1,5,-59.279455,31.8643
graded,random_01,9-14-9-8-9-10-12-9,0.009,False,network,70,1,5,-47.844322,31.68958
graded,random_01,9-14-9-8-9-10-12-9,0.0095,False,network,69,1,5,-47.664107,31.68286
graded,random_01,9-14-9-8-9-10-12-9,0.01,False,network,68,1,5,-47.502383,32.34814
graded,random_01,9-14-9-8-9-10-12-9,0.0105,False,network,68,1,5,-47.502383,32.34814
graded,random_01,9-14-9-8-9-10-12-9,0.011,False,network,66,1,5,-47.16048,32.34142
graded,random_01,9-14-9-8-9-10-12-9,0.0115,False,network,66,1,5,-47.16048,32.34142
graded,random_01,9-14-9-8-9-10-12-9,0.012,False,network,66,1,5,-47.16048,32.34142
graded,random_01,9-14-9-8-9-10-12-9,0.0125,False,network,58,1,5,-63.63961,32.34142
graded,random_01,9-14-9-8-9-10-12-9,0.013,False,network,23,1,5,-78.939636,32.3347
graded,random_01,9-14-9-8-9-10-12-9,0.0135,False,network,21,1,5,-78.605843,32.31454
graded,random_01,9-14-9-8-9-10-12-9,0.014,False,network,21,1,5,-78.605843,32.31454
graded,random_01,9-14-9-8-9-10-12-9,0.0145,False,network,21,1,5,-78.605843,32.31454
graded,random_01,9-14-9-8-9-10-12-9,0.015,False,network,21,1,5,-78.605843,32.31454
graded,random_01,9-14-9-8-9-10-12-9,0.0155,False,network,21,1,5,-78.605843,32.31454
graded,random_01,9-14-9-8-9-10-12-9,0.016,False,network,21,1,5,-78.605843,32.31454
graded,random_01,9-14-9-8-9-10-12-9,0.0165,False,network,21,1,5,-78.605843,32.31454
graded,random_01,9-14-9-8-9-10-12-9,0.017,False,network,20,1,5,-78.433793,32.31454
graded,random_01,9-14-9-8-9-10-12-9,0.0175,False,network,19,1,5,-78.25454,32.31454
graded,random_01,9-14-9-8-9-10-12-9,0.018,False,network,19,1,5,-78.25454,32.31454
graded,random_01,9-14-9-8-9-10-12-9,0.0185,False,network,19,1,5,-78.25454,32.30782
graded,random_01,9-14-9-8-9-10-12-9,0.019,False,network,19,1,5,-78.25454,32.30782
graded,random_01,9-14-9-8-9-10-12-9,0.0195,False,network,19,1,5,-78.25454,32.30782
graded,random_01,9-14-9-8-9-10-12-9,0.02,False,network,18,1,5,-78.093226,32.3011
graded,random_01,9-14-9-8-9-10-12-9,0.0205,False,network,18,1,5,-78.093226,32.3011
graded,random_01,9-14-9-8-9-10-12-9,0.021,False,network,18,1,5,-78.093226,32.3011
graded,random_01,9-14-9-8-9-10-12-9,0.0215,False,network,18,1,5,-78.093226,32.3011
graded,random_01,9-14-9-8-9-10-12-9,0.022,False,network,18,1,5,-78.093226,32.3011
graded,random_02,10-8-13-7-14-13-9-6,0.006,True,,204,1,5,230.305957,32.64508
graded,random_02,10-8-13-7-14-13-9-6,0.0065,True,,204,1,5,230.735577,33.04282
graded,random_02,10-8-13-7-14-13-9-6,0.007,False,network,162,1,5,-48.150625,33.16378
graded,random_02,10-8-13-7-14-13-9-6,0.0075,False,network,160,1,5,-47.816533,33.15706
graded,random_02,10-8-13-7-14-13-9-6,0.008,False,network,111,1,5,-21.918474,31.8643
graded,random_02,10-8-13-7-14-13-9-6,0.0085,False,network,109,1,5,-21.594958,31.8643
graded,random_02,10-8-13-7-14-13-9-6,0.009,False,network,97,1,5,-27.363775,31.84414
graded,random_02,10-8-13-7-14-13-9-6,0.0095,False,network,69,1,5,-10.736022,31.68286
graded,random_02,10-8-13-7-14-13-9-6,0.01,False,network,69,1,5,-10.736022,32.34814
graded,random_02,10-8-13-7-14-13-9-6,0.0105,False,network,68,1,5,-10.585932,32.34814
graded,random_02,10-8-13-7-14-13-9-6,0.011,False,network,66,1,5,-10.269457,32.34142
graded,random_02,10-8-13-7-14-13-9-6,0.0115,False,network,66,1,5,-10.269457,32.34142
graded,random_02,10-8-13-7-14-13-9-6,0.012,False,network,66,1,5,-10.269457,32.34142
graded,random_02,10-8-13-7-14-13-9-6,0.0125,False,network,66,1,5,-10.269457,32.34142
graded,random_02,10-8-13-7-14-13-9-6,0.013,False,network,23,1,5,-39.649465,32.34142
graded,random_02,10-8-13-7-14-13-9-6,0.0135,False,network,22,1,5,-39.490044,32.32798
graded,random_02,10-8-13-7-14-13-9-6,0.014,False,network,21,1,5,-39.340136,32.31454
graded,random_02,10-8-13-7-14-13-9-6,0.0145,False,network,21,1,5,-39.340136,32.31454
graded,random_02,10-8-13-7-14-13-9-6,0.015,False,network,21,1,5,-39.340136,32.31454
graded,random_02,10-8-13-7-14-13-9-6,0.0155,False,network,21,1,5,-39.340136,32.31454
graded,random_02,10-8-13-7-14-13-9-6,0.016,False,network,21,1,5,-39.340136,32.31454
graded,random_02,10-8-13-7-14-13-9-6,0.0165,False,network,21,1,5,-39.340136,32.31454
graded,random_02,10-8-13-7-14-13-9-6,0.017,False,network,20,1,5,-39.180915,32.31454
graded,random_02,10-8-13-7-14-13-9-6,0.0175,False,network,20,1,5,-39.180915,32.31454
graded,random_02,10-8-13-7-14-13-9-6,0.018,False,network,19,1,5,-39.015346,32.31454
graded,random_02,10-8-13-7-14-13-9-6,0.0185,False,network,19,1,5,-39.015346,32.30782
graded,random_02,10-8-13-7-14-13-9-6,0.019,False,network,19,1,5,-39.015346,32.30782
graded,random_02,10-8-13-7-14-13-9-6,0.0195,False,network,19,1,5,-39.015346,32.30782
graded,random_02,10-8-13-7-14-13-9-6,0.02,False,network,19,1,5,-39.015346,32.30782
graded,random_02,10-8-13-7-14-13-9-6,0.0205,False,network,18,1,5,-38.865619,32.3011
graded,random_02,10-8-13-7-14-13-9-6,0.021,False,network,18,1,5,-38.865619,32.3011
graded,random_02,10-8-13-7-14-13-9-6,0.0215,False,network,18,1,5,-38.865619,32.3011
graded,random_02,10-8-13-7-14-13-9-6,0.022,False,network,18,1,5,-38.865619,32.3011
graded,random_03,12-12-11-7-8-10-11-9,0.006,True,,204,1,5,220.975049,28.83864
